,DateTime,Junction,ID,Vehicles
118,2017-07-05 22:00:00,1,20170705221,101.00946242789838
119,2017-07-05 23:00:00,1,20170705231,94.85284204637823
120,2017-07-06 00:00:00,1,20170706001,86.11071460111143
121,2017-07-06 01:00:00,1,20170706011,75.36261684051648
122,2017-07-06 02:00:00,1,20170706021,64.39625231327204
123,2017-07-06 03:00:00,1,20170706031,55.227407182957904
124,2017-07-06 04:00:00,1,20170706041,49.153558996296745
125,2017-07-06 05:00:00,1,20170706051,46.69972669164778
126,2017-07-06 06:00:00,1,20170706061,48.092394286974766
127,2017-07-06 07:00:00,1,20170706071,53.610238827559606
128,2017-07-06 08:00:00,1,20170706081,63.44128740653349
129,2017-07-06 09:00:00,1,20170706091,76.87264659845125
130,2017-07-06 10:00:00,1,20170706101,91.18063547150736
131,2017-07-06 11:00:00,1,20170706111,101.84436170377953
132,2017-07-06 12:00:00,1,20170706121,105.46791745980343
133,2017-07-06 13:00:00,1,20170706131,102.85300498044323
134,2017-07-06 14:00:00,1,20170706141,98.12548774795692
135,2017-07-06 15:00:00,1,20170706151,95.22981539564861
136,2017-07-06 16:00:00,1,20170706161,95.81458103482589
137,2017-07-06 17:00:00,1,20170706171,99.18048849117692
138,2017-07-06 18:00:00,1,20170706181,103.17013762334733
139,2017-07-06 19:00:00,1,20170706191,105.59059217000902
140,2017-07-06 20:00:00,1,20170706201,105.50359735739549
141,2017-07-06 21:00:00,1,20170706211,103.20629122486964
142,2017-07-06 22:00:00,1,20170706221,99.07928784216546
143,2017-07-06 23:00:00,1,20170706231,92.84744106643666
144,2017-07-07 00:00:00,1,20170707001,84.11894606055371
145,2017-07-07 01:00:00,1,20170707011,73.4713399471046
146,2017-07-07 02:00:00,1,20170707021,62.65331998727131
147,2017-07-07 03:00:00,1,20170707031,53.62182349637428
148,2017-07-07 04:00:00,1,20170707041,47.62239266648316
149,2017-07-07 05:00:00,1,20170707051,45.142771413578
150,2017-07-07 06:00:00,1,20170707061,46.37644191274277
151,2017-07-07 07:00:00,1,20170707071,51.56152178596329
152,2017-07-07 08:00:00,1,20170707081,60.84102287122987
153,2017-07-07 09:00:00,1,20170707091,73.48726475634017
154,2017-07-07 10:00:00,1,20170707101,86.85756716520976
155,2017-07-07 11:00:00,1,20170707111,96.63544097806361
156,2017-07-07 12:00:00,1,20170707121,99.6380952305989
157,2017-07-07 13:00:00,1,20170707131,96.69898986433088
158,2017-07-07 14:00:00,1,20170707141,91.76265607337805
159,2017-07-07 15:00:00,1,20170707151,88.53252177349616
160,2017-07-07 16:00:00,1,20170707161,88.50416359349958
161,2017-07-07 17:00:00,1,20170707171,90.97245218498104
162,2017-07-07 18:00:00,1,20170707181,93.91496063750003
163,2017-07-07 19:00:00,1,20170707191,95.3341342391038
164,2017-07-07 20:00:00,1,20170707201,94.42386828299557
165,2017-07-07 21:00:00,1,20170707211,91.50997980934714
166,2017-07-07 22:00:00,1,20170707221,86.98834500399796
167,2017-07-07 23:00:00,1,20170707231,80.67668998145591
168,2017-07-08 00:00:00,1,20170708001,72.30628951189323
169,2017-07-08 01:00:00,1,20170708011,62.45006178102969
170,2017-07-08 02:00:00,1,20170708021,52.64397701248271
171,2017-07-08 03:00:00,1,20170708031,44.527199926103975
172,2017-07-08 04:00:00,1,20170708041,39.07509273433293
173,2017-07-08 05:00:00,1,20170708051,36.59718111013609
174,2017-07-08 06:00:00,1,20170708061,37.1480583524913
175,2017-07-08 07:00:00,1,20170708071,40.81297808425991
176,2017-07-08 08:00:00,1,20170708081,47.599886337573075
177,2017-07-08 09:00:00,1,20170708091,56.8475478577952
178,2017-07-08 10:00:00,1,20170708101,66.46651269074246
179,2017-07-08 11:00:00,1,20170708111,73.19569293164226
180,2017-07-08 12:00:00,1,20170708121,74.75496745718044
181,2017-07-08 13:00:00,1,20170708131,71.92288439950964
182,2017-07-08 14:00:00,1,20170708141,67.72658979456536
183,2017-07-08 15:00:00,1,20170708151,64.91020501286796
184,2017-07-08 16:00:00,1,20170708161,64.53703188028298
185,2017-07-08 17:00:00,1,20170708171,66.0625680677576
186,2017-07-08 18:00:00,1,20170708181,68.0126274566682
187,2017-07-08 19:00:00,1,20170708191,68.95433603371639
188,2017-07-08 20:00:00,1,20170708201,68.31853279663349
189,2017-07-08 21:00:00,1,20170708211,66.34151504208893
190,2017-07-08 22:00:00,1,20170708221,63.296696287164224
191,2017-07-08 23:00:00,1,20170708231,59.02482423519748
192,2017-07-09 00:00:00,1,20170709001,53.285349583768124
193,2017-07-09 01:00:00,1,20170709011,46.44049464603977
194,2017-07-09 02:00:00,1,20170709021,39.57620919610816
195,2017-07-09 03:00:00,1,20170709031,33.9013760833424
196,2017-07-09 04:00:00,1,20170709041,30.18367708560672
197,2017-07-09 05:00:00,1,20170709051,28.731332184402408
198,2017-07-09 06:00:00,1,20170709061,29.690079915511614
199,2017-07-09 07:00:00,1,20170709071,33.2613920533621
200,2017-07-09 08:00:00,1,20170709081,39.61656942559726
201,2017-07-09 09:00:00,1,20170709091,48.38707083072565
202,2017-07-09 10:00:00,1,20170709101,57.93418864691378
203,2017-07-09 11:00:00,1,20170709111,65.41000493634571
204,2017-07-09 12:00:00,1,20170709121,68.56093929842099
205,2017-07-09 13:00:00,1,20170709131,67.75913796414041
206,2017-07-09 14:00:00,1,20170709141,65.59044586612697
207,2017-07-09 15:00:00,1,20170709151,64.65743402652615
208,2017-07-09 16:00:00,1,20170709161,66.14639848660613
209,2017-07-09 17:00:00,1,20170709171,69.68413588845084
210,2017-07-09 18:00:00,1,20170709181,73.83447327885659
211,2017-07-09 19:00:00,1,20170709191,77.02857645368961
212,2017-07-09 20:00:00,1,20170709201,78.50521549112044
213,2017-07-09 21:00:00,1,20170709211,78.37621197470176
214,2017-07-09 22:00:00,1,20170709221,76.82625063340919
215,2017-07-09 23:00:00,1,20170709231,73.53727343073597
216,2017-07-10 00:00:00,1,20170710001,68.07159181052403
217,2017-07-10 01:00:00,1,20170710011,60.759089092519005
218,2017-07-10 02:00:00,1,20170710021,52.955389324059674
219,2017-07-10 03:00:00,1,20170710031,46.323245380245545
220,2017-07-10 04:00:00,1,20170710041,42.048237236827916
221,2017-07-10 05:00:00,1,20170710051,40.73462422806265
222,2017-07-10 06:00:00,1,20170710061,42.76083286517788
223,2017-07-10 07:00:00,1,20170710071,48.56903011215266
224,2017-07-10 08:00:00,1,20170710081,58.533872865674155
225,2017-07-10 09:00:00,1,20170710091,72.18969950518657
226,2017-07-10 10:00:00,1,20170710101,87.09330378510579
227,2017-07-10 11:00:00,1,20170710111,98.87309497015988
228,2017-07-10 12:00:00,1,20170710121,103.98584047391059
229,2017-07-10 13:00:00,1,20170710131,102.89987194560581
230,2017-07-10 14:00:00,1,20170710141,99.52609865744756
231,2017-07-10 15:00:00,1,20170710151,97.832963019276
232,2017-07-10 16:00:00,1,20170710161,99.60749026431779
233,2017-07-10 17:00:00,1,20170710171,104.23696292823936
234,2017-07-10 18:00:00,1,20170710181,109.51468959471596
235,2017-07-10 19:00:00,1,20170710191,113.09925036748521
236,2017-07-10 20:00:00,1,20170710201,113.92561651885501
237,2017-07-10 21:00:00,1,20170710211,112.25305089397818
238,2017-07-10 22:00:00,1,20170710221,108.45512633847876
239,2017-07-10 23:00:00,1,20170710231,102.20519754470521
240,2017-07-11 00:00:00,1,20170711001,93.05085974943901
241,2017-07-11 01:00:00,1,20170711011,81.61807148985945
242,2017-07-11 02:00:00,1,20170711021,69.85640887110158
243,2017-07-11 03:00:00,1,20170711031,59.97717230684786
244,2017-07-11 04:00:00,1,20170711041,53.41522103247817
245,2017-07-11 05:00:00,1,20170711051,50.75971265730811
246,2017-07-11 06:00:00,1,20170711061,52.26549277405059
247,2017-07-11 07:00:00,1,20170711071,58.234758029001775
248,2017-07-11 08:00:00,1,20170711081,68.86319704696561
249,2017-07-11 09:00:00,1,20170711091,83.36328395574046
250,2017-07-11 10:00:00,1,20170711101,98.76938636697035
251,2017-07-11 11:00:00,1,20170711111,110.18531060860764
252,2017-07-11 12:00:00,1,20170711121,113.9579940162051
253,2017-07-11 13:00:00,1,20170711131,110.986368018854
254,2017-07-11 14:00:00,1,20170711141,105.74800123530754
255,2017-07-11 15:00:00,1,20170711151,102.50109215017035
256,2017-07-11 16:00:00,1,20170711161,103.0141951035581
257,2017-07-11 17:00:00,1,20170711171,106.52771463284697
258,2017-07-11 18:00:00,1,20170711181,110.72294343105182
259,2017-07-11 19:00:00,1,20170711191,113.2522660514023
260,2017-07-11 20:00:00,1,20170711201,113.11792099042249
261,2017-07-11 21:00:00,1,20170711211,110.64452758535724
262,2017-07-11 22:00:00,1,20170711221,106.24177855370908
263,2017-07-11 23:00:00,1,20170711231,99.61191420792586
264,2017-07-12 00:00:00,1,20170712001,90.32638861474197
265,2017-07-12 01:00:00,1,20170712011,78.99116502729169
266,2017-07-12 02:00:00,1,20170712021,67.47045413516175
267,2017-07-12 03:00:00,1,20170712031,57.86256817964421
268,2017-07-12 04:00:00,1,20170712041,51.515657048839195
269,2017-07-12 05:00:00,1,20170712051,48.97569427343957
270,2017-07-12 06:00:00,1,20170712061,50.483928465630974
271,2017-07-12 07:00:00,1,20170712071,56.34426381822505
272,2017-07-12 08:00:00,1,20170712081,66.77271637107694
273,2017-07-12 09:00:00,1,20170712091,81.04163888226704
274,2017-07-12 10:00:00,1,20170712101,96.29783953720883
275,2017-07-12 11:00:00,1,20170712111,107.76572790778226
276,2017-07-12 12:00:00,1,20170712121,111.82279074431062
277,2017-07-12 13:00:00,1,20170712131,109.27348567876233
278,2017-07-12 14:00:00,1,20170712141,104.4660468754712
279,2017-07-12 15:00:00,1,20170712151,101.59139060383728
280,2017-07-12 16:00:00,1,20170712161,102.42132640297017
281,2017-07-12 17:00:00,1,20170712171,106.22703069802937
282,2017-07-12 18:00:00,1,20170712181,110.70853108415483
283,2017-07-12 19:00:00,1,20170712191,113.51002821653384
284,2017-07-12 20:00:00,1,20170712201,113.61080700400807
285,2017-07-12 21:00:00,1,20170712211,111.3175560741353
286,2017-07-12 22:00:00,1,20170712221,107.03112116596168
287,2017-07-12 23:00:00,1,20170712231,100.44696674415833
288,2017-07-13 00:00:00,1,20170713001,91.1335439842093
289,2017-07-13 01:00:00,1,20170713011,79.70912995568786
290,2017-07-13 02:00:00,1,20170713021,68.06760877918924
291,2017-07-13 03:00:00,1,20170713031,58.33906373491746
292,2017-07-13 04:00:00,1,20170713041,51.889811994621226
293,2017-07-13 05:00:00,1,20170713051,49.26761693973037
294,2017-07-13 06:00:00,1,20170713061,50.70395075232214
295,2017-07-13 07:00:00,1,20170713071,56.48456093953292
296,2017-07-13 08:00:00,1,20170713081,66.79891121658618
297,2017-07-13 09:00:00,1,20170713091,80.8879285159796
298,2017-07-13 10:00:00,1,20170713101,95.88008660579818
299,2017-07-13 11:00:00,1,20170713111,107.02284470950171
300,2017-07-13 12:00:00,1,20170713121,110.75763540179022
301,2017-07-13 13:00:00,1,20170713131,107.94052700761907
302,2017-07-13 14:00:00,1,20170713141,102.9116147496154
303,2017-07-13 15:00:00,1,20170713151,99.80943985637101
304,2017-07-13 16:00:00,1,20170713161,100.3570330711007
305,2017-07-13 17:00:00,1,20170713171,103.81538661147964
306,2017-07-13 18:00:00,1,20170713181,107.92220855355139
307,2017-07-13 19:00:00,1,20170713191,110.38390178428371
308,2017-07-13 20:00:00,1,20170713201,110.22349087475327
309,2017-07-13 21:00:00,1,20170713211,107.75623796773212
310,2017-07-13 22:00:00,1,20170713221,103.38362468921586
311,2017-07-13 23:00:00,1,20170713231,96.82221418534338
312,2017-07-14 00:00:00,1,20170714001,87.66756289922606
313,2017-07-14 01:00:00,1,20170714011,76.52568646011025
314,2017-07-14 02:00:00,1,20170714021,65.22016867112205
315,2017-07-14 03:00:00,1,20170714031,55.78694972235677
316,2017-07-14 04:00:00,1,20170714041,49.51768869163172
317,2017-07-14 05:00:00,1,20170714051,46.91380310460957
318,2017-07-14 06:00:00,1,20170714061,48.17020652529717
319,2017-07-14 07:00:00,1,20170714071,53.52800871162452
320,2017-07-14 08:00:00,1,20170714081,63.12944687480845
321,2017-07-14 09:00:00,1,20170714091,76.21381909863838
322,2017-07-14 10:00:00,1,20170714101,90.03714516319314
323,2017-07-14 11:00:00,1,20170714111,100.12657066438952
324,2017-07-14 12:00:00,1,20170714121,103.191470329784
325,2017-07-14 13:00:00,1,20170714131,100.10426677805033
326,2017-07-14 14:00:00,1,20170714141,94.95456502374559
327,2017-07-14 15:00:00,1,20170714151,91.57544416764077
328,2017-07-14 16:00:00,1,20170714161,91.51103601709615
329,2017-07-14 17:00:00,1,20170714171,94.02874022527554
330,2017-07-14 18:00:00,1,20170714181,97.03623504985433
331,2017-07-14 19:00:00,1,20170714191,98.46992977882007
332,2017-07-14 20:00:00,1,20170714201,97.49912890036806
333,2017-07-14 21:00:00,1,20170714211,94.46239273152213
334,2017-07-14 22:00:00,1,20170714221,89.76994359843246
335,2017-07-14 23:00:00,1,20170714231,83.2348669743242
336,2017-07-15 00:00:00,1,20170715001,74.58107113292856
337,2017-07-15 01:00:00,1,20170715011,64.40043028648608
338,2017-07-15 02:00:00,1,20170715021,54.27702207810754
339,2017-07-15 03:00:00,1,20170715031,45.89995121967906
340,2017-07-15 04:00:00,1,20170715041,40.27304618184125
341,2017-07-15 05:00:00,1,20170715051,37.71358636242095
342,2017-07-15 06:00:00,1,20170715061,38.27631836033009
343,2017-07-15 07:00:00,1,20170715071,42.0478946678572
344,2017-07-15 08:00:00,1,20170715081,49.03564365938314
345,2017-07-15 09:00:00,1,20170715091,58.55793127039941
346,2017-07-15 10:00:00,1,20170715101,68.462522050334
347,2017-07-15 11:00:00,1,20170715111,75.39099436087703
348,2017-07-15 12:00:00,1,20170715121,76.99558404406463
349,2017-07-15 13:00:00,1,20170715131,74.07855028675415
350,2017-07-15 14:00:00,1,20170715141,69.75766390102939
351,2017-07-15 15:00:00,1,20170715151,66.85912357472908
352,2017-07-15 16:00:00,1,20170715161,66.47819342036527
353,2017-07-15 17:00:00,1,20170715171,68.05431044520576
354,2017-07-15 18:00:00,1,20170715181,70.06918046227014
355,2017-07-15 19:00:00,1,20170715191,71.04664679946296
356,2017-07-15 20:00:00,1,20170715201,70.39991794360637
357,2017-07-15 21:00:00,1,20170715211,68.3718917737994
358,2017-07-15 22:00:00,1,20170715221,65.24371502134909
359,2017-07-15 23:00:00,1,20170715231,60.85054468485432
360,2017-07-16 00:00:00,1,20170716001,54.943493874014024
361,2017-07-16 01:00:00,1,20170716011,47.89502302022718
362,2017-07-16 02:00:00,1,20170716021,40.82433288785373
363,2017-07-16 03:00:00,1,20170716031,34.97837965619159
364,2017-07-16 04:00:00,1,20170716041,31.149989647696643
365,2017-07-16 05:00:00,1,20170716051,29.65860402979602
366,2017-07-16 06:00:00,1,20170716061,30.65639671806346
367,2017-07-16 07:00:00,1,20170716071,34.353454136213614
368,2017-07-16 08:00:00,1,20170716081,40.92911779452386
369,2017-07-16 09:00:00,1,20170716091,50.00523704980321
370,2017-07-16 10:00:00,1,20170716101,59.890324438078565
371,2017-07-16 11:00:00,1,20170716111,67.64041504326683
372,2017-07-16 12:00:00,1,20170716121,70.92245822198457
373,2017-07-16 13:00:00,1,20170716131,70.11714985506099
374,2017-07-16 14:00:00,1,20170716141,67.89699844090781
375,2017-07-16 15:00:00,1,20170716151,66.9554828102682
376,2017-07-16 16:00:00,1,20170716161,68.5228597128507
377,2017-07-16 17:00:00,1,20170716171,72.21518532094956
378,2017-07-16 18:00:00,1,20170716181,76.5460347926998
379,2017-07-16 19:00:00,1,20170716191,79.8891319744761
380,2017-07-16 20:00:00,1,20170716201,81.4535277230416
381,2017-07-16 21:00:00,1,20170716211,81.3531362606996
382,2017-07-16 22:00:00,1,20170716221,79.77765014100805
383,2017-07-16 23:00:00,1,20170716231,76.39474233060375
384,2017-07-17 00:00:00,1,20170717001,70.74712976864598
385,2017-07-17 01:00:00,1,20170717011,63.17476349790235
386,2017-07-17 02:00:00,1,20170717021,55.085123394938634
387,2017-07-17 03:00:00,1,20170717031,48.207780015651686
388,2017-07-17 04:00:00,1,20170717041,43.77861432592818
389,2017-07-17 05:00:00,1,20170717051,42.43028390106923
390,2017-07-17 06:00:00,1,20170717061,44.56133625415788
391,2017-07-17 07:00:00,1,20170717071,50.63758809208388
392,2017-07-17 08:00:00,1,20170717081,61.05538358776215
393,2017-07-17 09:00:00,1,20170717091,75.33495769287242
394,2017-07-17 10:00:00,1,20170717101,90.93102315174369
395,2017-07-17 11:00:00,1,20170717111,103.27916840260464
396,2017-07-17 12:00:00,1,20170717121,108.6719115298074
397,2017-07-17 13:00:00,1,20170717131,107.58892154781411
398,2017-07-17 14:00:00,1,20170717141,104.1118990551015
399,2017-07-17 15:00:00,1,20170717151,102.39063618871583
400,2017-07-17 16:00:00,1,20170717161,104.29886782665344
401,2017-07-17 17:00:00,1,20170717171,109.2000322247507
402,2017-07-17 18:00:00,1,20170717181,114.78565666410546
403,2017-07-17 19:00:00,1,20170717191,118.60144117094653
404,2017-07-17 20:00:00,1,20170717201,119.52736548186564
405,2017-07-17 21:00:00,1,20170717211,117.83126166484442
406,2017-07-17 22:00:00,1,20170717221,113.90152615360988
407,2017-07-17 23:00:00,1,20170717231,107.39156587095785
408,2017-07-18 00:00:00,1,20170718001,97.8218685378603
409,2017-07-18 01:00:00,1,20170718011,85.84616397530259
410,2017-07-18 02:00:00,1,20170718021,73.51237419917513
411,2017-07-18 03:00:00,1,20170718031,63.14812213431919
412,2017-07-18 04:00:00,1,20170718041,56.26785832894753
413,2017-07-18 05:00:00,1,20170718051,53.4978179297671
414,2017-07-18 06:00:00,1,20170718061,55.11301838273212
415,2017-07-18 07:00:00,1,20170718071,61.43903097073223
416,2017-07-18 08:00:00,1,20170718081,72.68970867258268
417,2017-07-18 09:00:00,1,20170718091,88.04100477647238
418,2017-07-18 10:00:00,1,20170718101,104.36569326576222
419,2017-07-18 11:00:00,1,20170718111,116.48907107038158
420,2017-07-18 12:00:00,1,20170718121,120.5405704448441
421,2017-07-18 13:00:00,1,20170718131,117.45891629809338
422,2017-07-18 14:00:00,1,20170718141,111.97405654764948
423,2017-07-18 15:00:00,1,20170718151,108.59346165646693
424,2017-07-18 16:00:00,1,20170718161,109.19513796741595
425,2017-07-18 17:00:00,1,20170718171,112.97986297230375
426,2017-07-18 18:00:00,1,20170718181,117.49232166748887
427,2017-07-18 19:00:00,1,20170718191,120.2412492927498
428,2017-07-18 20:00:00,1,20170718201,120.16391254336182
429,2017-07-18 21:00:00,1,20170718211,117.60074323775991
430,2017-07-18 22:00:00,1,20170718221,112.98334330811434
431,2017-07-18 23:00:00,1,20170718231,105.9914618875496
432,2017-07-19 00:00:00,1,20170719001,96.1648503193321
433,2017-07-19 01:00:00,1,20170719011,84.14416847721417
434,2017-07-19 02:00:00,1,20170719021,71.91254598131611
435,2017-07-19 03:00:00,1,20170719031,61.70723158702762
436,2017-07-19 04:00:00,1,20170719041,54.970132597435644
437,2017-07-19 05:00:00,1,20170719051,52.290072244766016
438,2017-07-19 06:00:00,1,20170719061,53.93179227669395
439,2017-07-19 07:00:00,1,20170719071,60.227732305308834
440,2017-07-19 08:00:00,1,20170719081,71.41723132756032
441,2017-07-19 09:00:00,1,20170719091,86.7304219923792
442,2017-07-19 10:00:00,1,20170719101,103.11960094278359
443,2017-07-19 11:00:00,1,20170719111,115.46994934914262
444,2017-07-19 12:00:00,1,20170719121,119.89042194953012
445,2017-07-19 13:00:00,1,20170719131,117.22954070311206
446,2017-07-19 14:00:00,1,20170719141,112.14187280276533
447,2017-07-19 15:00:00,1,20170719151,109.12448668878265
448,2017-07-19 16:00:00,1,20170719161,110.08563867643558
449,2017-07-19 17:00:00,1,20170719171,114.2490438218699
450,2017-07-19 18:00:00,1,20170719181,119.14564634034957
451,2017-07-19 19:00:00,1,20170719191,122.23994972852293
452,2017-07-19 20:00:00,1,20170719201,122.42854384476486
453,2017-07-19 21:00:00,1,20170719211,120.03642465444624
454,2017-07-19 22:00:00,1,20170719221,115.49096730520631
455,2017-07-19 23:00:00,1,20170719231,108.45897400198422
456,2017-07-20 00:00:00,1,20170720001,98.46905289590661
457,2017-07-20 01:00:00,1,20170720011,86.18356664079202
458,2017-07-20 02:00:00,1,20170720021,73.64678127744291
459,2017-07-20 03:00:00,1,20170720031,63.16427672376535
460,2017-07-20 04:00:00,1,20170720041,56.220511658899774
461,2017-07-20 05:00:00,1,20170720051,53.416645417589486
462,2017-07-20 06:00:00,1,20170720061,55.012431782246956
463,2017-07-20 07:00:00,1,20170720071,61.32736511967051
464,2017-07-20 08:00:00,1,20170720081,72.5773042205878
