Id,SalePrice
1754,229889.44430190115
1755,175829.7964125889
1756,99990.1381320015
1757,106546.10563451273
1758,147720.98478265235
1759,175043.67001404357
1760,157927.3188874931
1761,155569.80778061517
1762,175913.04523071856
1763,189778.8443840486
1764,112893.1690375118
1765,206785.77416560182
1766,185797.06033101503
1767,194829.8586977598
1768,127516.71856590908
1769,197229.29552515445
1770,135627.1635940757
1771,131789.14149094908
1772,145736.7002625611
1773,110100.07974899176
1774,195775.47421788517
1775,141999.71882868337
1776,129134.1847604562
1777,94671.44388490531
1778,115378.83026623109
1779,120135.4065222363
1780,184646.84473184077
1781,128738.48960490816
1782,58187.98619102442
1783,133906.4571590696
1784,66250.61654634913
1785,112118.88456573407
1786,166883.93586017564
1787,180766.49005580752
1788,-3217.414620342548
1789,106122.86306956038
1790,30425.064283693093
1791,253170.7389303447
1792,169612.72072066215
1793,158337.3393994337
1794,149011.90610063786
1795,145209.5981020606
1796,134816.0602976086
1797,155938.47157802328
1798,120234.9164429633
1799,92244.80661116692
1800,121052.64443709876
1801,107088.80260381312
1802,171771.81731699058
1803,188028.55151761218
1804,132330.48461640556
1805,142822.63801437593
1806,141692.39886489033
1807,179303.1464210084
1808,115330.83866302134
1809,94007.97211559431
1810,142418.52852310124
1811,93850.07112905383
1812,99649.04934156942
1813,121950.2331142854
1814,83453.68647679104
1815,7667.808552206727
1816,87412.48236760579
1817,113172.69933813787
1818,165700.85272251687
1819,126162.98769427999
1820,47544.103960169945
1821,146438.1475035583
1822,169035.70520528988
1823,16314.218627104769
1824,152426.30441171303
1825,125839.99822724995
1826,102647.18585767108
1827,104685.14420769748
1828,132234.63319431455
1829,170724.73922362656
1830,175958.93117870146
1831,185397.21544348402
1832,143971.08256252145
1833,167648.69192393613
1834,134719.75032412005
1835,165002.65457584837
1836,163799.43653276807
1837,59501.771930817165
1838,135810.2527617555
1839,64445.630441985326
1840,118778.05515775224
1841,131337.03494133276
1842,99817.61381720565
1843,130826.04560752062
1844,151800.71084111976
1845,144660.58475053718
1846,163514.28165315767
1847,181400.13711861358
1848,-2706.045592805487
1849,116599.39360445098
1850,121782.70914602745
1851,155898.32354933256
1852,120707.81267783477
1853,124654.29788920062
1854,185534.04665253975
1855,173626.37963913486
1856,224605.02028562513
1857,144016.79180590634
1858,181615.40637366776
1859,152440.12200506066
1860,158605.77298873186
1861,151138.17334145342
1862,291655.0011623183
1863,291655.0011623183
1864,291655.0011623183
1865,305941.3644213821
1866,302615.3761249444
1867,261432.56331926247
1868,271952.55725219555
1869,211254.47153931903
1870,242652.5881990044
1871,262723.5117901716
1872,173734.56942553236
1873,222452.93422265956
1874,128943.30368742021
1875,218104.8745852958
1876,194693.82291148533
1877,219515.08581397857
1878,223564.43489534396
1879,116124.20390610525
1880,129455.64415245643
1881,254443.56495869206
1882,263610.70578145166
1883,212474.73749294842
1884,222767.96520384692
1885,242361.3567349615
1886,269593.9625641549
1887,216050.56215081236
1888,270050.46156806394
1889,169122.42953998013
1890,111286.95902513247
1891,163954.5875292163
1892,86313.20783644833
1893,135868.74388968584
1894,153743.10095460515
1895,153454.8706734765
1896,117617.37171631434
1897,117748.38822778664
1898,127913.35926626239
1899,150194.31020089856
1900,144156.18608886143
1901,144589.35967730742
1902,137230.3315801525
1903,238851.1103274806
1904,126121.28350704536
1905,192258.47406653874
1906,136563.58147141268
1907,211577.0253552067
1908,143929.7423968102
1909,154019.23621410155
1910,154019.23621410155
1911,197892.63742030342
1912,270928.860789728
1913,164345.00615675887
1914,50115.0929530164
1915,254053.25990197412
1916,9823.735375926364
1917,268020.7708916749
1918,138374.37909758557
1919,174762.53087263228
1920,185421.0101431096
1921,328288.97135498875
1922,296382.2323139254
1923,212248.53557737742
1924,221429.07612250978
1925,232138.4751228363
1926,321792.25010595936
1927,122492.67480090621
1928,160545.309981402
1929,104837.07192852988
1930,146580.3463294789
1931,135029.3497086902
1932,141430.07035489054
1933,164124.6517491641
1934,186669.08510282577
1935,171667.23879123654
1936,187007.95131714258
1937,185849.6142131862
1938,168027.04520588007
1939,258428.49631337787
1940,223423.72558819246
1941,188219.28101266816
1942,185803.68929295428
1943,225926.38761986245
1944,292418.7919217184
1945,309180.02864673873
1946,189856.223408262
1947,283315.3266243973
1948,189015.11914989888
1949,232511.48389004683
1950,200710.74240307754
1951,258917.10364727175
1952,237420.29516029265
1953,171021.7863004806
1954,225022.617056267
1955,140334.63156255218
1956,309264.8884657356
1957,187470.46175863384
1958,289271.70884076157
1959,166850.96401097544
1960,92082.26078064844
1961,125823.32176008844
1962,124698.40137134166
1963,126059.34063415206
1964,119938.44155819796
1965,171257.60500298743
1966,178486.99987959338
1967,270721.7233178895
1968,332964.7969089366
1969,315669.17853915587
1970,351579.57989047735
1971,384823.2422508203
1972,322578.61484694295
1973,271351.8985315508
1974,288357.14736049867
1975,379399.2294946605
1976,266153.9067549184
1977,312587.4259006176
1978,323758.181786353
1979,312702.5343235262
1980,213135.28084116185
1981,307916.88124644896
1982,234176.11277399294
1983,234176.11277399294
1984,204699.18884274806
1985,232092.5743700678
1986,240771.75181810244
1987,201072.80738709657
1988,180691.7601106097
1989,210523.5350094682
1990,225352.51260566933
1991,212947.24859792332
1992,223870.699949143
1993,192135.13303636294
1994,242828.6121112426
1995,207981.94477925706
1996,265949.4486924991
1997,310650.9651060187
1998,297593.5781577515
1999,241985.21660129155
2000,295566.18958791636
2001,256355.5592030848
2002,243804.56161913008
2003,271837.5437114559
2004,264376.3605905537
2005,241625.28475648153
2006,237288.5004491047
2007,271892.41530267673
2008,202246.4058672121
2009,190963.89328106085
2010,210780.85692935996
2011,149543.21151290904
2012,198480.40339171689
2013,180856.90942738333
2014,187569.96276187804
2015,205618.1632072369
2016,190897.99622842018
2017,210251.3876789537
2018,118105.77600658301
2019,109263.60463569872
2020,111188.58721063053
2021,107146.10139083432
2022,187132.8276938185
2023,159909.09183075442
2024,240440.14199679764
2025,335358.06364840723
2026,202724.3846948942
2027,159475.281612225
2028,193844.82341418648
2029,177764.7672780864
2030,273223.62801217823
2031,252829.05820949015
2032,261743.43729890964
2033,267057.5172966046
2034,189917.9137987994
2035,216742.18936867046
2036,230479.87797212775
2037,231385.59429806843
2038,322888.7203789884
2039,221875.231460516
2040,334566.03386927454
2041,243508.83030897053
2042,219289.3797384958
2043,187106.19486648391
2044,213470.51113677735
2045,224470.15461255505
2046,179761.22087659233
2047,146871.74165729329
2048,128354.06172297255
2049,191349.96099118318
2050,202472.30610641243
2051,101750.58450191317
2052,139034.6949835983
2053,125994.10779684421
2054,64512.09391834866
2055,162799.1839558899
2056,128767.35779965122
2057,117600.29751757171
2058,201834.82641411223
2059,129930.94677724235
2060,149518.28727870388
2061,190537.93992185465
2062,124918.03473489301
2063,100939.89232977375
2064,144042.0884376634
2065,123987.3936121543
2066,197830.39046191692
2067,145798.48384740553
2068,193242.11303007347
2069,68439.99512962089
2070,105003.59865474084
2071,64104.50761727453
2072,183048.12574517017
2073,132446.80626638106
2074,197480.79304277548
2075,146085.3604309277
2076,120693.45737901854
2077,136838.58548086125
2078,120493.06517928652
2079,155362.3396202114
2080,132958.44950280478
2081,143748.84533252718
2082,163413.8596503936
2083,152629.13956373534
2084,101837.46089078265
2085,126823.05350762594
2086,150582.49701972527
2087,136543.30126338254
2088,108956.28671320062
2089,84473.92711871327
2090,138133.39718831808
2091,86394.9722781647
2092,130395.65453304339
2093,134746.4875931905
2094,131748.48709594028
2095,168809.43389650027
2096,86020.44529509323
2097,73050.49321114738
2098,163067.5392301695
2099,2204.667853401159
2100,79674.85626520903
2101,135955.99627548573
2102,158810.05938445462
2103,85043.355514467
2104,184096.79583998083
2105,101114.17380334204
2106,48264.00067854475
2107,227182.44350052846
2108,115466.01367770904
2109,98521.35095261934
2110,115527.61563429388
2111,184347.76873876818
2112,141369.2083676483
2113,112439.35043671762
2114,120812.07869121584
2115,161018.97334245872
2116,114099.56440181856
2117,151854.906326934
2118,139291.17483913654
2119,127021.12938543363
2120,102640.38616914791
2121,79729.46230397956
2122,83242.73239615478
2123,84302.25736487366
2124,212777.1872809711
2125,165342.9077400352
2126,173881.01386337169
2127,175140.83787720324
2128,144303.05834030628
2129,124028.07319559995
2130,153972.30591652682
2131,196315.97397739335
2132,124006.78989726526
2133,141572.1137169978
2134,131185.52830853313
2135,95586.78007169103
2136,49923.413385199965
2137,116748.11151753145
2138,136203.22003685706
2139,164554.0591710693
2140,119302.45549208345
2141,152807.24573655298
2142,124870.11196067382
2143,146890.48583197966
2144,131181.2620526275
2145,115832.76267529512
2146,163464.0443061283
2147,175868.93609530432
2148,146050.45134889567
2149,144837.80887514504
2150,217961.21514753194
2151,145676.2472701968
2152,133958.76103219204
2153,154949.20066355157
2154,93846.5642782005
2155,140351.99592312623
2156,248136.49535779026
2157,230753.51113900123
2158,235476.49011684163
2159,229715.72474747465
2160,190203.86529296124
2161,272400.3422012995
2162,352252.2018076953
2163,306336.2063440732
2164,257291.35311631323
2165,192702.56198201363
2166,141207.79574750806
2167,214817.6641327768
2168,193423.30911039014
2169,206574.36175862444
2170,220280.50265309273
2171,145370.0484137613
2172,142786.19700681302
2173,163152.2511713073
2174,247092.07862438203
2175,295733.0246064372
2176,279572.9469176112
2177,251918.5779484139
2178,236781.1908902058
2179,150780.35480386275
2180,241659.16974366596
2181,218367.71412463905
2182,245216.06218475522
2183,215519.66780234675
2184,125868.01760976855
2185,130885.2698945402
2186,167514.10756417632
2187,166909.38051573
2188,164623.666352415
2189,286788.9674430209
2190,70242.10594207398
2191,70242.10594207398
2192,60526.57439801248
2193,83249.33463795623
2194,89531.08852173993
2195,87590.55260043917
2196,98194.55672802089
2197,94618.99227684143
2198,176356.9174661336
2199,184666.8813308403
2200,133290.2791677512
2201,139171.48768490495
2202,183651.9420602431
2203,165289.7862640227
2204,152394.23073484364
2205,123143.45149492251
2206,143042.3077989217
2207,228942.88684925786
2208,222931.92757374328
2209,196246.72345210204
2210,144118.6096720465
2211,119536.83782965178
2212,126788.54992791987
2213,95460.14116766013
2214,144953.15544832184
2215,96424.48039585794
2216,162978.5167195833
2217,11073.294245351455
2218,75037.57681358128
2219,65490.31838833983
2220,60659.082678474486
2221,254865.38918549044
2222,231649.78715744475
2223,271973.5073440423
2224,234770.9306885217
2225,158043.88802593586
2226,167681.9932238788
2227,214509.62032821693
2228,265675.4627474658
2229,241371.07936920156
2230,146488.3134501205
2231,220828.05645919498
2232,197806.9532521777
2233,179587.42652963917
2234,239966.05641113187
2235,211809.798207568
2236,266064.3088106563
2237,298269.0509457181
2238,238082.7348371729
2239,121526.81124623306
2240,172211.32679274993
2241,144214.76240230433
2242,139753.39996387088
2243,133486.5778206532
2244,84003.47244455025
2245,81936.22178691206
2246,130680.4157245442
2247,113420.99568219774
2248,108275.8992393252
2249,112325.35770250123
2250,130576.88920548942
2251,132036.21328332357
2252,199771.5716569972
2253,164696.0961699778
2254,180163.75761110254
2255,191948.24477839633
2256,196145.37884864118
2257,215774.79093373066
2258,194344.55378032464
2259,185025.141508391
2260,166611.9633431643
2261,214023.72029568616
2262,226597.2452530181
2263,295801.2289727217
2264,357816.1056012481
2265,179494.5972583252
2266,275710.755568994
2267,307029.7724587434
2268,340449.7010686026
2269,178118.20020119334
2270,190707.0756237508
2271,229515.06025103992
2272,219403.39485923224
2273,171181.69585592125
2274,180279.52033681853
2275,185444.6033397594
2276,200562.70062829973
2277,197885.78683284484
2278,161663.62626869977
2279,114707.9579892268
2280,87698.24113648117
2281,187761.89171441877
2282,187795.6842776714
2283,131634.97155361902
2284,142753.59596993017
2285,165991.25706439815
2286,118853.10309193085
2287,305466.82311863697
2288,277820.42841694516
2289,311272.4283681116
2290,353169.318944474
2291,297972.9528594187
2292,346015.0056414115
2293,365783.23769886815
2294,346763.09102113394
2295,371587.3616114566
2296,281360.04135515983
2297,271835.7274062366
2298,306954.3475306822
2299,337737.5386096495
2300,292633.2077150991
2301,258086.93084686762
2302,250636.7089683971
2303,263220.06321724923
2304,271621.0213176592
2305,191008.43927938445
2306,191008.43927938445
2307,190958.80721279373
2308,251388.8950029594
2309,272959.1167839813
2310,232838.12656751345
2311,215244.41250449326
2312,179640.97168445482
2313,178795.39866767102
2314,193111.2999276769
2315,178245.01406902587
2316,195627.5530761117
2317,186922.9904181332
2318,178273.66263306013
2319,197148.09027297597
2320,205037.87156047102
2321,262070.81611694873
2322,204416.75124774175
2323,188111.10649825097
2324,188849.80063501035
2325,225897.9593320632
2326,188474.34282204183
2327,222616.1439598687
2328,224739.94121003302
2329,190810.67700792605
2330,189596.62828998803
2331,317125.3566847851
2332,353001.8702249351
2333,304890.67705303687
2334,261203.47290544165
2335,262325.98961182486
2336,302408.9165189179
2337,215073.97213477723
2338,265649.970688735
2339,248147.36419271142
2340,344402.8523790359
2341,223252.05366991053
2342,248295.13252472063
2343,227933.82883383718
2344,241131.75630969554
2345,271511.0185201552
2346,235086.43818629032
2347,212776.42366022966
2348,242919.15309247083
2349,161805.30345155136
2350,264635.13668367965
2351,253145.17194157594
2352,271216.95648535294
2353,250173.73488061992
2354,144269.3617451809
2355,167719.73807065736
2356,153652.23386217433
2357,224549.2870649451
2358,194160.36950500286
2359,143784.85991086252
2360,114195.75231216231
2361,140080.11530656763
2362,256499.36444608425
2363,136847.55864257796
2364,161165.72427208954
2365,236061.03239317657
2366,217483.08424283704
2367,247438.93754971772
2368,210883.9706102698
2369,248124.32532067655
2370,175694.5585330791
2371,177280.49624925433
2372,211937.39780977403
2373,257257.2106328184
2374,284629.5544685093
2375,241781.6611507536
2376,277479.64030186867
2377,315434.57880191447
2378,163140.09582728462
2379,225229.55882258096
2380,160409.8067605152
2381,178499.79967162968
2382,216678.03089848172
2383,226169.01971469074
2384,234296.5369712205
2385,159674.01053168648
2386,144230.64217717317
2387,124623.47449002136
2388,121225.1161548011
2389,131887.0570646238
2390,140456.22617465944
2391,134174.09019497316
2392,109152.7223146758
2393,187754.1283849168
2394,153653.48745368223
2395,200327.34283331805
2396,165394.75463486498
2397,201077.545232255
2398,116150.7101417773
2399,27693.96732277656
2400,19484.849161486025
2401,102082.38912175165
2402,126229.54567907704
2403,192252.45441295684
2404,143861.01031328796
2405,172742.34396266076
2406,131682.14797788812
2407,117444.1703978763
2408,140751.7486360448
2409,129286.59892123833
2410,201929.9069864595
2411,110255.20900351868
2412,145097.64095506154
2413,132035.6265614722
2414,123527.88140462665
2415,172821.95470497478
2416,144562.82752795029
2417,139987.76268473337
2418,109119.45720400556
2419,123936.29662590916
2420,111394.42667836312
2421,133946.07413082907
2422,112111.17721320805
2423,80252.21522323368
2424,156371.6098983446
2425,236966.11902967514
2426,111446.03724551597
2427,97097.454159479
2428,183150.2967120012
2429,108132.87392423465
2430,136771.00114847696
2431,127992.30112040602
2432,120310.58281501709
2433,130654.83360043925
2434,136344.54975956504
2435,146889.38795129897
2436,99709.78955673845
2437,107184.96972699033
2438,112914.92428441427
2439,117743.23497262562
2440,153400.29348698456
2441,103710.81152948341
2442,100042.24130372144
2443,124229.52111037483
2444,113171.89524242468
2445,73308.559591269
2446,126658.96185500256
2447,213638.99018712307
2448,156195.32525073725
2449,114874.19326337287
2450,162365.997079878
2451,115223.62609322951
2452,216825.0345068362
2453,77788.09604478814
2454,99901.7942767078
2455,105057.83175833989
2456,130995.93042216648
2457,111097.20501432603
2458,129016.89283421531
2459,100726.6043180488
2460,160841.5659761522
2461,119595.9335824363
2462,125630.53308893938
2463,126625.2765404837
2464,186101.5035712337
2465,152843.94264387304
2466,133776.88171171478
2467,169422.6001835945
2468,97928.71561266982
2469,106814.21006115014
2470,215920.6918238555
2471,200081.2010755178
2472,200536.15698723996
2473,113721.49582392606
2474,93693.11931084027
2475,228045.98376175866
2476,112784.14219864947
2477,117761.49851804913
2478,167960.22970195487
2479,110276.44012007583
2480,131421.45761655038
2481,122002.72412438353
2482,125702.79718581028
2483,110559.68444011558
2484,129584.66059698036
2485,113451.37864867947
2486,142961.8572966822
2487,199028.70540600782
2488,158082.54883646686
2489,168908.85924484523
2490,130167.03805756196
2491,89290.30812266353
2492,194333.27898459253
2493,138005.32261195488
2494,169000.90701253072
2495,97323.41935228778
2496,236100.003863664
2497,164676.66890109482
2498,109061.1584692304
2499,76476.39971254789
2500,123798.86619686033
2501,140881.12754653278
2502,138601.0743447108
2503,97495.47849273367
2504,198592.3560739723
2505,222358.50164274464
2506,275068.41032086243
2507,312787.9023460591
2508,275068.41032086243
2509,244033.38275364798
2510,249193.38206097914
2511,206680.49094052357
2512,219240.27745927777
2513,220093.1588089551
2514,246437.48788775003
2515,148820.08460937277
2516,164411.70110201102
2517,127885.64694609668
2518,134856.9552174661
2519,224557.8087180293
2520,213678.89580898988
2521,211294.32499569596
2522,221331.85525317455
2523,125933.38963596534
2524,133974.17647303594
2525,136916.00170047896
2526,143960.92724645813
2527,114692.330131675
2528,125346.79012459354
2529,126124.41451935796
2530,101036.31567214127
2531,237342.82196914114
2532,228480.16159788473
2533,214217.6788209594
2534,248451.559828775
2535,287167.27356997377
2536,230650.31285158475
2537,231989.78910212032
2538,201193.49201537785
2539,200338.10074667097
2540,188446.86309416732
2541,200255.0420173161
2542,157443.8693350033
2543,114644.73043704592
2544,116558.43523657136
2545,136326.4735767945
2546,168146.37882026925
2547,162075.6618967906
2548,182235.68280314503
2549,152543.32201339526
2550,588338.6049751415
2551,163954.5875292163
2552,114171.06379171845
2553,70242.10594207398
2554,111731.35843156406
2555,108281.66874426999
2556,76644.50163448439
2557,98747.74535797478
2558,172599.2639105994
2559,138015.87951398687
2560,129892.03034478088
2561,139059.29622017185
2562,137373.70450377418
2563,137685.47734751855
2564,186984.2153862483
2565,127003.01965195138
2566,120128.80895650142
2567,130953.0439532845
2568,196771.29769076116
2569,192019.31088668993
2570,144887.94297326903
2571,173153.0008825407
2572,203987.0536713323
2573,231114.02354793157
2574,296613.96650407894
2575,152303.25573919446
2576,112642.38583645539
2577,137991.77738335566
2578,87909.27099934779
2579,16883.1480487074
2580,125613.53732202656
2581,119609.14245895471
2582,103775.2928661498
2583,252288.0455588993
2584,173325.4267448578
2585,185867.4159141587
2586,217274.0516029573
2587,217222.73118125251
2588,156965.1600765544
2589,158364.86969798116
2590,217107.55013720563
2591,220417.43016205437
2592,237505.69046863902
2593,249498.6242510617
2594,198883.0327123598
2595,227169.27839886828
2596,289369.0059587277
2597,201031.75367026427
2598,254943.2807045161
2599,332719.56547687575
2600,168225.3893477068
2601,157803.30748290487
2602,87980.8803185363
2603,82300.07104551187
2604,71997.89269850985
2605,90905.96675323066
2606,137874.74878865178
2607,181669.36680316785
2608,183079.5114972567
2609,147756.82282622845
2610,88685.03207264794
2611,141553.78656950232
2612,149035.5759114722
2613,108275.8992393252
2614,115056.81821409368
2615,167482.97768920753
2616,138739.55173417646
2617,208339.28371739562
2618,185243.19534396473
2619,240883.31873254513
2620,177316.37857387203
2621,183544.42312892957
2622,189999.96079526783
2623,257315.00607365358
2624,279323.3367347905
2625,315887.8009050392
2626,171767.70072819374
2627,215222.09388913354
2628,336005.78888715326
2629,387555.18032230984
2630,315147.5065661463
2631,370816.4616214079
2632,334083.6522569574
2633,283352.4556623561
2634,318819.48499311425
2635,165961.70585950022
2636,215128.53253441025
2637,186142.89998765744
2638,244723.0320530061
2639,189870.19436948828
2640,162410.57027058862
2641,105063.58727451507
2642,194695.58645886253
2643,145561.49563578668
2644,144570.5042910406
2645,127692.55940203997
2646,122715.2640067538
2647,131333.8787943495
2648,157573.94096675958
2649,142049.17128390376
2650,165298.15305195597
2651,170461.24437292037
2652,343063.31194306514
2653,270924.79587561276
2654,261037.70308823755
2655,316129.79225589
2656,302319.1303443768
2657,297720.225498502
2658,271682.90377085353
2659,287642.4685440749
2660,303106.19471105945
2661,306361.1873687479
2662,304206.9038944192
2663,278370.6854333455
2664,271840.26674788655
2665,298291.9731075795
2666,280083.56201138126
2667,176102.96153586952
2668,200564.60874446703
2669,187960.6655508245
2670,284434.88451724045
2671,200564.60874446703
2672,210143.65585206193
2673,218047.28948745842
2674,222799.69619673106
2675,195579.43724912894
2676,206736.82772143884
2677,203487.23595924885
2678,257951.6822146268
2679,268401.5407608154
2680,281701.42583004315
2681,343279.4747370583
2682,308011.910932741
2683,381534.0460110466
2684,297539.3565052975
2685,311537.89872547705
2686,259568.21793672687
2687,276298.837800671
2688,246559.97292069893
2689,228963.52383075526
2690,351447.4763055801
2691,194525.0709038747
2692,145992.78341169353
2693,218005.75667606597
2694,146272.5785637371
2695,213820.21004881978
2696,205536.77700814186
2697,201303.57825861895
2698,187810.0662421201
2699,189569.64650431194
2700,175321.11443538964
2701,163408.45854612987
2702,134334.74154843693
2703,178937.7824066307
2704,144746.2215101692
2705,117310.3436883731
2706,111927.35857624095
2707,126211.28734238306
2708,120245.87291439122
2709,96297.41392218776
2710,114958.73482138419
2711,281859.3575463105
2712,316979.0014767059
2713,199427.86841203144
2714,179437.32171079714
2715,175151.10801953764
2716,172069.61254281492
2717,192957.16004537418
2718,249734.22331099608
2719,147277.24553251243
2720,200206.0275737138
2721,138557.84252389567
2722,166187.8645374003
2723,152139.52255089267
2724,112235.7118809867
2725,122820.38236167654
2726,135552.97132052784
2727,175730.97305253847
2728,183614.68865045055
2729,144446.69490488025
2730,136072.8495158268
2731,114420.60190722137
2732,113986.41291441221
2733,161994.96238679893
